city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Pécel,47.4911,19.3419,Hungary,HU,Pest,,15987,15987
Szarvas,46.8500,20.6000,Hungary,HU,Békés,minor,15565,15565
Kalocsa,46.5333,18.9856,Hungary,HU,Bács-Kiskun,minor,15490,15490
Tiszaújváros,47.9228,21.0519,Hungary,HU,Borsod-Abaúj-Zemplén,minor,15371,15371
Tapolca,46.8828,17.4411,Hungary,HU,Veszprém,minor,15072,15072
Sárvár,47.2539,16.9353,Hungary,HU,Vas,minor,15072,15072
Balassagyarmat,48.0712,19.2937,Hungary,HU,Nógrád,minor,14873,14873
Berettyóújfalu,47.2167,21.5500,Hungary,HU,Hajdú-Bihar,minor,14690,14690
Abony,47.1892,20.0053,Hungary,HU,Pest,,14392,14392
Budakeszi,47.5111,18.9300,Hungary,HU,Pest,minor,14330,14330
Püspökladány,47.3197,21.1139,Hungary,HU,Hajdú-Bihar,minor,14154,14154
Pilisvörösvár,47.6211,18.9108,Hungary,HU,Pest,minor,14148,14148
Sátoraljaújhely,48.3941,21.6561,Hungary,HU,Borsod-Abaúj-Zemplén,minor,13972,13972
Mór,47.3717,18.2086,Hungary,HU,Fejér,minor,13936,13936
Biatorbágy,47.4742,18.8236,Hungary,HU,Pest,,13889,13889
Kiskőrös,46.6203,19.2836,Hungary,HU,Bács-Kiskun,minor,13833,13833
Törökbálint,47.4356,18.9156,Hungary,HU,Pest,,13655,13655
Bonyhád,46.3000,18.5300,Hungary,HU,Tolna,minor,12982,12982
Hajdúsámson,47.6000,21.7667,Hungary,HU,Hajdú-Bihar,,12961,12961
Balatonfüred,46.9500,17.8833,Hungary,HU,Veszprém,minor,12923,12923
Gyomaendrőd,46.9361,20.8233,Hungary,HU,Békés,minor,12784,12784
Újfehértó,47.8000,21.6833,Hungary,HU,Szabolcs-Szatmár-Bereg,,12736,12736
Hajdúhadház,47.6833,21.6667,Hungary,HU,Hajdú-Bihar,minor,12669,12669
Albertirsa,47.2400,19.6067,Hungary,HU,Pest,,12532,12532
Tiszavasvári,47.9511,21.3689,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,12508,12508
Maglód,47.4439,19.3525,Hungary,HU,Pest,,12341,12341
Nagykáta,47.4178,19.7414,Hungary,HU,Pest,minor,12280,12280
Kerepestarcsa,47.5478,19.2633,Hungary,HU,Pest,,12212,12212
Tiszakécske,46.9311,20.0950,Hungary,HU,Bács-Kiskun,minor,11990,11990
Bicske,47.4907,18.6363,Hungary,HU,Fejér,minor,11969,11969
Üllő,47.3842,19.3444,Hungary,HU,Pest,,11949,11949
Sárbogárd,46.8878,18.6193,Hungary,HU,Fejér,minor,11937,11937
Dorog,47.7194,18.7292,Hungary,HU,Komárom-Esztergom,,11883,11883
Nyírbátor,47.8353,22.1300,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,11831,11831
Bátonyterenye,47.9892,19.8286,Hungary,HU,Nógrád,minor,11829,11829
Kőszeg,47.3817,16.5519,Hungary,HU,Vas,minor,11805,11805
Sárospatak,48.3189,21.5661,Hungary,HU,Borsod-Abaúj-Zemplén,minor,11768,11768
Sajószentpéter,48.2169,20.7183,Hungary,HU,Borsod-Abaúj-Zemplén,,11679,11679
Pilis,47.2858,19.5469,Hungary,HU,Pest,,11678,11678
Isaszeg,47.5333,19.4000,Hungary,HU,Pest,,11470,11470
Lajosmizse,47.0264,19.5575,Hungary,HU,Bács-Kiskun,,11334,11334
Körmend,47.0110,16.6060,Hungary,HU,Vas,minor,11236,11236
Gárdony,47.1973,18.6091,Hungary,HU,Fejér,minor,11204,11204
Marcali,46.5831,17.4064,Hungary,HU,Somogy,minor,11169,11169
Tolna,46.4167,18.7833,Hungary,HU,Tolna,minor,10987,10987
Kiskunmajsa,46.4922,19.7367,Hungary,HU,Bács-Kiskun,minor,10968,10968
Budakalász,47.6215,19.0460,Hungary,HU,Pest,,10924,10924
Kisújszállás,47.2167,20.7667,Hungary,HU,Jász-Nagykun-Szolnok,,10870,10870
Tiszafüred,47.6190,20.7600,Hungary,HU,Jász-Nagykun-Szolnok,minor,10745,10745
Tiszaföldvár,46.9833,20.2500,Hungary,HU,Jász-Nagykun-Szolnok,,10672,10672
Celldömölk,47.2575,17.1525,Hungary,HU,Vas,minor,10646,10646
Ráckeve,47.1608,18.9456,Hungary,HU,Pest,minor,10605,10605
Halásztelek,47.3608,18.9878,Hungary,HU,Pest,,10581,10581
Diósd,47.4042,18.9458,Hungary,HU,Pest,,10518,10518
Barcs,45.9600,17.4600,Hungary,HU,Somogy,minor,10501,10501
Szigetvár,46.0481,17.8125,Hungary,HU,Baranya,minor,10421,10421
Solymár,47.5910,18.9290,Hungary,HU,Pest,,10418,10418
Kapuvár,47.6000,17.0331,Hungary,HU,Győr-Moson-Sopron,minor,10281,10281
Heves,47.6000,20.2833,Hungary,HU,Heves,minor,10275,10275
Csorna,47.6167,17.2500,Hungary,HU,Győr-Moson-Sopron,minor,10228,10228
Nagyatád,46.2294,17.3575,Hungary,HU,Somogy,minor,10212,10212
Tököl,47.3219,18.9619,Hungary,HU,Pest,,10116,10116
Mezőberény,46.8256,21.0289,Hungary,HU,Békés,,9809,9809
Csömör,47.5467,19.2244,Hungary,HU,Pest,,9779,9779
Sarkad,46.7400,21.3778,Hungary,HU,Békés,minor,9677,9677
Tárnok,47.3597,18.8586,Hungary,HU,Pest,,9654,9654
Edelény,48.2967,20.7442,Hungary,HU,Borsod-Abaúj-Zemplén,minor,9389,9389
Ócsa,47.2933,19.2258,Hungary,HU,Pest,,9325,9325
Nagykálló,47.8831,21.8500,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,9214,9214
Pásztó,47.9194,19.6978,Hungary,HU,Nógrád,minor,9124,9124
Siklós,45.8519,18.2986,Hungary,HU,Baranya,minor,8912,8912
Kiskunlacháza,47.2000,19.0167,Hungary,HU,Pest,,8876,8876
Szentgotthárd,46.9525,16.2736,Hungary,HU,Vas,minor,8864,8864
Szeghalom,47.0239,21.1678,Hungary,HU,Békés,minor,8680,8680
Hajdúdorog,47.8167,21.5000,Hungary,HU,Hajdú-Bihar,,8677,8677
Szerencs,48.1622,21.2050,Hungary,HU,Borsod-Abaúj-Zemplén,minor,8676,8676
Balatonalmádi,47.0292,18.0219,Hungary,HU,Veszprém,minor,8640,8640
Nádudvar,47.4167,21.1667,Hungary,HU,Hajdú-Bihar,,8636,8636
Vásárosnamény,48.1267,22.3183,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,8618,8618
Dunaföldvár,46.8000,18.9167,Hungary,HU,Tolna,,8593,8593
Túrkeve,47.1000,20.7500,Hungary,HU,Jász-Nagykun-Szolnok,,8462,8462
Kecel,46.5250,19.2547,Hungary,HU,Bács-Kiskun,,8406,8406
Derecske,47.3537,21.5718,Hungary,HU,Hajdú-Bihar,minor,8403,8403
Piliscsaba,47.6336,18.8269,Hungary,HU,Pest,,8391,8391
Jánoshalma,46.2967,19.3228,Hungary,HU,Bács-Kiskun,minor,8336,8336
Jászapáti,47.5125,20.1417,Hungary,HU,Jász-Nagykun-Szolnok,,8313,8313
Kunszentmiklós,47.0264,19.1228,Hungary,HU,Bács-Kiskun,minor,8248,8248
Dunavarsány,47.2828,19.0661,Hungary,HU,Pest,,8141,8141
Ercsi,47.2496,18.8910,Hungary,HU,Fejér,,8065,8065
Kunszentmárton,46.8400,20.2900,Hungary,HU,Jász-Nagykun-Szolnok,minor,8034,8034
Erdőkertes,47.6749,19.3158,Hungary,HU,Pest,,7992,7992
Tamási,46.6167,18.3000,Hungary,HU,Tolna,minor,7986,7986
Fehérgyarmat,47.9850,22.5169,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,7981,7981
Polgár,47.8663,21.1242,Hungary,HU,Hajdú-Bihar,,7889,7889
Nagykovácsi,47.5800,18.8800,Hungary,HU,Pest,,7850,7850
Tura,47.6067,19.5967,Hungary,HU,Pest,,7761,7761
Sándorfalva,46.3667,20.1000,Hungary,HU,Csongrád,,7756,7756
Jászárokszállás,47.6333,19.9833,Hungary,HU,Jász-Nagykun-Szolnok,,7691,7691
Nyíradony,47.6833,21.9167,Hungary,HU,Hajdú-Bihar,minor,7677,7677
Kunhegyes,47.3700,20.6308,Hungary,HU,Jász-Nagykun-Szolnok,minor,7521,7521
Páty,47.5167,18.8333,Hungary,HU,Pest,,7476,7476
Üröm,47.6000,19.0167,Hungary,HU,Pest,,7454,7454
Füzesabony,47.7510,20.4090,Hungary,HU,Heves,minor,7412,7412
Őrbottyán,47.6872,19.2832,Hungary,HU,Pest,,7370,7370
Dévaványa,47.0300,20.9589,Hungary,HU,Békés,,7363,7363
Lenti,46.6236,16.5458,Hungary,HU,Zala,minor,7348,7348
Soltvadkert,46.5808,19.3936,Hungary,HU,Bács-Kiskun,,7342,7342
Nyergesújfalu,47.7603,18.5567,Hungary,HU,Komárom-Esztergom,,7255,7255
Létavértes,47.3833,21.9000,Hungary,HU,Hajdú-Bihar,,7061,7061
Kistelek,46.4731,19.9800,Hungary,HU,Csongrád,minor,6917,6917
Polgárdi,47.0538,18.3049,Hungary,HU,Fejér,minor,6917,6917
Mogyoród,47.6000,19.2500,Hungary,HU,Pest,,6893,6893
Vésztő,46.9256,21.2639,Hungary,HU,Békés,,6855,6855
Zirc,47.2633,17.8725,Hungary,HU,Veszprém,minor,6805,6805
Ács,47.7100,18.0156,Hungary,HU,Komárom-Esztergom,,6771,6771
Enying,46.9296,18.2430,Hungary,HU,Fejér,minor,6655,6655
Ibrány,48.1282,21.7135,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,6648,6648
Mindszent,46.5250,20.1850,Hungary,HU,Csongrád,,6560,6560
Nyírtelek,48.0094,21.6322,Hungary,HU,Szabolcs-Szatmár-Bereg,,6555,6555
Felsőzsolca,48.1083,20.8556,Hungary,HU,Borsod-Abaúj-Zemplén,,6521,6521
Kerekegyháza,46.9369,19.4769,Hungary,HU,Bács-Kiskun,,6509,6509
Putnok,48.2936,20.4367,Hungary,HU,Borsod-Abaúj-Zemplén,minor,6492,6492
Bácsalmás,46.1239,19.3261,Hungary,HU,Bács-Kiskun,minor,6453,6453
Téglás,47.7167,21.6833,Hungary,HU,Hajdú-Bihar,,6406,6406
Győrújbarát,47.6079,17.6464,Hungary,HU,Győr-Moson-Sopron,,6401,6401
Nagyecsed,47.8619,22.3867,Hungary,HU,Szabolcs-Szatmár-Bereg,,6327,6327
Zalaszentgrót,46.9469,17.0789,Hungary,HU,Zala,minor,6263,6263
Encs,48.3306,21.1217,Hungary,HU,Borsod-Abaúj-Zemplén,minor,6254,6254
Fegyvernek,47.2667,20.5333,Hungary,HU,Jász-Nagykun-Szolnok,,6246,6246
Balkány,47.7694,21.8569,Hungary,HU,Szabolcs-Szatmár-Bereg,,6238,6238
Bátaszék,46.1833,18.7167,Hungary,HU,Tolna,,6217,6217
Kozármisleny,46.0289,18.2925,Hungary,HU,Baranya,,6215,6215
Taksony,47.3319,19.0631,Hungary,HU,Pest,,6189,6189
Aszód,47.6514,19.4894,Hungary,HU,Pest,minor,6184,6184
Szentlőrinc,46.0422,17.9856,Hungary,HU,Baranya,minor,6184,6184
Martfů,47.0170,20.2840,Hungary,HU,Jász-Nagykun-Szolnok,,6169,6169
Mórahalom,46.2167,19.8833,Hungary,HU,Csongrád,minor,6145,6145
Solt,46.8008,19.0042,Hungary,HU,Bács-Kiskun,,6125,6125
Szabadszállás,46.8761,19.2217,Hungary,HU,Bács-Kiskun,,6121,6121
Tápiószecső,47.4500,19.6000,Hungary,HU,Pest,,6083,6083
Jánossomorja,47.7852,17.1359,Hungary,HU,Győr-Moson-Sopron,,6052,6052
Újszász,47.3000,20.0833,Hungary,HU,Jász-Nagykun-Szolnok,,6043,6043
Sümeg,46.9775,17.2817,Hungary,HU,Veszprém,minor,6037,6037
Tótkomlós,46.4169,20.7328,Hungary,HU,Békés,,5995,5995
Kaba,47.3557,21.2742,Hungary,HU,Hajdú-Bihar,,5878,5878
Pusztaszabolcs,47.1413,18.7594,Hungary,HU,Fejér,,5845,5845
Berhida,47.1131,18.1342,Hungary,HU,Veszprém,,5833,5833
Tápiószele,47.3333,19.8833,Hungary,HU,Pest,,5827,5827
Balatonboglár,46.7667,17.6667,Hungary,HU,Somogy,,5798,5798
Mezőkovácsháza,46.4119,20.9108,Hungary,HU,Békés,minor,5787,5787
Füzesgyarmat,47.1058,21.2119,Hungary,HU,Békés,,5774,5774
Jászfényszaru,47.5667,19.7167,Hungary,HU,Jász-Nagykun-Szolnok,,5757,5757
Tahitófalu,47.7522,19.0781,Hungary,HU,Pest,,5722,5722
Szécsény,48.0808,19.5194,Hungary,HU,Nógrád,minor,5695,5695
Dömsöd,47.0833,19.0000,Hungary,HU,Pest,,5694,5694
Nagyhalász,48.1333,21.7583,Hungary,HU,Szabolcs-Szatmár-Bereg,,5676,5676
Martonvásár,47.3140,18.7885,Hungary,HU,Fejér,minor,5672,5672
Hosszúpályi,47.4000,21.7500,Hungary,HU,Hajdú-Bihar,,5662,5662
Mezőcsát,47.8233,20.9028,Hungary,HU,Borsod-Abaúj-Zemplén,minor,5661,5661
Kartal,47.6675,19.5283,Hungary,HU,Pest,,5650,5650
Zsámbék,47.5483,18.7186,Hungary,HU,Pest,,5569,5569
Izsák,46.8014,19.3587,Hungary,HU,Bács-Kiskun,,5567,5567
Lőrinci,47.7378,19.6786,Hungary,HU,Heves,,5557,5557
Velence,47.2418,18.6479,Hungary,HU,Fejér,,5552,5552
Battonya,46.2833,21.0167,Hungary,HU,Békés,,5516,5516
Szada,47.6333,19.3167,Hungary,HU,Pest,,5428,5428
Jászladány,47.3667,20.1667,Hungary,HU,Jász-Nagykun-Szolnok,,5426,5426
Komádi,47.0000,21.5000,Hungary,HU,Hajdú-Bihar,,5421,5421
Vámospércs,47.5266,21.8984,Hungary,HU,Hajdú-Bihar,,5362,5362
Kisbér,47.5017,18.0267,Hungary,HU,Komárom-Esztergom,minor,5336,5336
Kunmadaras,47.4333,20.8000,Hungary,HU,Jász-Nagykun-Szolnok,,5306,5306
Tát,47.7407,18.6447,Hungary,HU,Komárom-Esztergom,,5280,5280
Szikszó,48.1950,20.9461,Hungary,HU,Borsod-Abaúj-Zemplén,minor,5278,5278
Rákóczifalva,47.0833,20.2333,Hungary,HU,Jász-Nagykun-Szolnok,,5256,5256
Alsónémedi,47.3137,19.1665,Hungary,HU,Pest,,5235,5235
Tiszalök,48.0197,21.3778,Hungary,HU,Szabolcs-Szatmár-Bereg,,5234,5234
Csákvár,47.3933,18.4605,Hungary,HU,Fejér,,5225,5225
Balatonlelle,46.7822,17.6757,Hungary,HU,Somogy,,5223,5223
Tápiószentmárton,47.3404,19.7438,Hungary,HU,Pest,,5198,5198
Bugyi,47.2233,19.1499,Hungary,HU,Pest,,5174,5174
Jászkisér,47.4500,20.2167,Hungary,HU,Jász-Nagykun-Szolnok,,5167,5167
Egyek,47.6317,20.8889,Hungary,HU,Hajdú-Bihar,,5071,5071
Tiszalúc,48.0367,21.0629,Hungary,HU,Borsod-Abaúj-Zemplén,,5064,5064
Tiszaalpár,46.8167,19.9833,Hungary,HU,Bács-Kiskun,,5010,5010
Csenger,47.8350,22.6822,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,4961,4961
Mezőhegyes,46.3150,20.8178,Hungary,HU,Békés,,4945,4945
Domaszék,46.2500,20.0167,Hungary,HU,Csongrád,,4919,4919
Újkígyós,46.5833,21.0333,Hungary,HU,Békés,,4897,4897
Nyírmada,48.0667,22.1881,Hungary,HU,Szabolcs-Szatmár-Bereg,,4890,4890
Nyékládháza,47.9917,20.8369,Hungary,HU,Borsod-Abaúj-Zemplén,,4876,4876
Kondoros,46.7500,20.8000,Hungary,HU,Békés,,4867,4867
Lábatlan,47.7469,18.4961,Hungary,HU,Komárom-Esztergom,,4839,4839
Fonyód,46.7412,17.5503,Hungary,HU,Somogy,minor,4829,4829
Nagymaros,47.7867,18.9586,Hungary,HU,Pest,,4821,4821
Szentmártonkáta,47.4500,19.7000,Hungary,HU,Pest,,4810,4810
Emőd,47.9331,20.8167,Hungary,HU,Borsod-Abaúj-Zemplén,,4785,4785
Kemecse,48.0683,21.8014,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,4777,4777
Mélykút,46.2139,19.3796,Hungary,HU,Bács-Kiskun,,4763,4763
Örkény,47.1272,19.4278,Hungary,HU,Pest,,4753,4753
Onga,48.1190,20.9074,Hungary,HU,Borsod-Abaúj-Zemplén,,4746,4746
Csurgó,46.2667,17.1000,Hungary,HU,Somogy,minor,4741,4741
Tiszacsege,47.7000,21.0000,Hungary,HU,Hajdú-Bihar,,4713,4713
Mezőfalva,46.9378,18.7867,Hungary,HU,Fejér,,4677,4677
Szatymaz,46.3500,20.0500,Hungary,HU,Csongrád,,4675,4675
Csorvás,46.6347,20.8333,Hungary,HU,Békés,,4652,4652
Hévíz,46.7906,17.1842,Hungary,HU,Veszprém,,4634,4634
Nagyszénás,46.6833,20.6667,Hungary,HU,Békés,,4634,4634
Harkány,45.8475,18.2367,Hungary,HU,Baranya,,4632,4632
Nagytarcsa,47.5258,19.2862,Hungary,HU,Pest,,4609,4609
Inárcs,47.2667,19.3333,Hungary,HU,Pest,,4590,4590
Rácalmás,47.0253,18.9404,Hungary,HU,Fejér,,4572,4572
Helvécia,46.8333,19.6167,Hungary,HU,Bács-Kiskun,,4557,4557
Körösladány,46.9639,21.0789,Hungary,HU,Békés,,4557,4557
Lakitelek,46.8833,19.9833,Hungary,HU,Bács-Kiskun,,4547,4547
Sződliget,47.7333,19.1500,Hungary,HU,Pest,,4529,4529
Szabadbattyán,47.1180,18.3629,Hungary,HU,Fejér,,4518,4518
Elek,46.5278,21.2469,Hungary,HU,Békés,,4513,4513
Dány,47.5193,19.5452,Hungary,HU,Pest,,4509,4509
Mikepércs,47.4500,21.6333,Hungary,HU,Hajdú-Bihar,,4480,4480
Kótaj,48.0500,21.7167,Hungary,HU,Szabolcs-Szatmár-Bereg,,4436,4436
Aba,47.0307,18.5233,Hungary,HU,Fejér,,4426,4426
Ebes,47.4667,21.5000,Hungary,HU,Hajdú-Bihar,,4388,4388
Szegvár,46.5833,20.2333,Hungary,HU,Csongrád,,4385,4385
Környe,47.5453,18.3270,Hungary,HU,Komárom-Esztergom,,4379,4379
Rakamaz,48.1175,21.4778,Hungary,HU,Szabolcs-Szatmár-Bereg,,4374,4374
Kóka,47.4865,19.5788,Hungary,HU,Pest,,4358,4358
Seregélyes,47.1109,18.5773,Hungary,HU,Fejér,,4342,4342
Tószeg,47.1000,20.1500,Hungary,HU,Jász-Nagykun-Szolnok,,4331,4331
Kenderes,47.2500,20.6833,Hungary,HU,Jász-Nagykun-Szolnok,,4321,4321
Nyúl,47.5905,17.6890,Hungary,HU,Győr-Moson-Sopron,,4307,4307
Délegyháza,47.2500,19.0667,Hungary,HU,Pest,,4306,4306
Tompa,46.2047,19.5472,Hungary,HU,Bács-Kiskun,,4295,4295
Tab,46.7327,18.0356,Hungary,HU,Somogy,minor,4286,4286
Ceglédbercel,47.2225,19.6664,Hungary,HU,Pest,,4284,4284
Törtel,47.1167,19.9333,Hungary,HU,Pest,,4264,4264
Szendrő,48.4033,20.7283,Hungary,HU,Borsod-Abaúj-Zemplén,,4260,4260
Záhony,48.4069,22.1744,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,4236,4236
Pilisszentiván,47.6167,18.9000,Hungary,HU,Pest,,4226,4226
Csemő,47.1167,19.7000,Hungary,HU,Pest,,4206,4206
Demecser,48.1136,21.9200,Hungary,HU,Szabolcs-Szatmár-Bereg,,4205,4205
Devecser,47.1061,17.4372,Hungary,HU,Veszprém,minor,4196,4196
Szirmabesenyő,48.1496,20.7958,Hungary,HU,Borsod-Abaúj-Zemplén,,4181,4181
Vasvár,47.0508,16.7983,Hungary,HU,Vas,minor,4171,4171
Mende,47.4294,19.4576,Hungary,HU,Pest,,4149,4149
Biharkeresztes,47.1333,21.7167,Hungary,HU,Hajdú-Bihar,,4149,4149
Mándok,48.3225,22.1911,Hungary,HU,Szabolcs-Szatmár-Bereg,,4143,4143
Balatonfůzfő,47.0636,18.0389,Hungary,HU,Veszprém,,4142,4142
Abádszalók,47.4750,20.5989,Hungary,HU,Jász-Nagykun-Szolnok,,4129,4129
Etyek,47.4472,18.7496,Hungary,HU,Fejér,,4112,4112
Tét,47.5167,17.5167,Hungary,HU,Győr-Moson-Sopron,minor,4097,4097
Fadd,46.4665,18.8202,Hungary,HU,Tolna,,4083,4083
Tokaj,48.1200,21.4100,Hungary,HU,Borsod-Abaúj-Zemplén,minor,4069,4069
Bodajk,47.3243,18.2318,Hungary,HU,Fejér,,4066,4066
Simontornya,46.7541,18.5475,Hungary,HU,Tolna,,4051,4051
Tokod,47.7227,18.6579,Hungary,HU,Komárom-Esztergom,,4036,4036
Nagyvenyim,46.9590,18.8590,Hungary,HU,Fejér,,4024,4024
Pannonhalma,47.5486,17.7483,Hungary,HU,Győr-Moson-Sopron,minor,4021,4021
Mályi,48.0147,20.8233,Hungary,HU,Borsod-Abaúj-Zemplén,,4016,4016
Dombrád,48.2289,21.9269,Hungary,HU,Szabolcs-Szatmár-Bereg,,4015,4015
Doboz,46.7333,21.2500,Hungary,HU,Békés,,4006,4006
Telki,47.5500,18.8333,Hungary,HU,Pest,,4005,4005
Letenye,46.4336,16.7222,Hungary,HU,Zala,minor,4001,4001
Pécsvárad,46.1581,18.4219,Hungary,HU,Baranya,minor,3982,3982
Földes,47.2876,21.3653,Hungary,HU,Hajdú-Bihar,,3980,3980
Hernád,47.1625,19.4331,Hungary,HU,Pest,,3975,3975
Perkáta,47.0480,18.7834,Hungary,HU,Fejér,,3923,3923
Baktalórántháza,47.9975,22.0764,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,3918,3918
Cibakháza,46.9667,20.2000,Hungary,HU,Jász-Nagykun-Szolnok,,3918,3918
Adony,47.1189,18.8654,Hungary,HU,Fejér,,3880,3880
Ásotthalom,46.2000,19.7833,Hungary,HU,Csongrád,,3856,3856
Fertőszentmiklós,47.5853,16.8705,Hungary,HU,Győr-Moson-Sopron,,3854,3854
Ecser,47.4444,19.3260,Hungary,HU,Pest,,3846,3846
Bóly,45.9672,18.5181,Hungary,HU,Baranya,minor,3824,3824
Mezőkeresztes,47.8254,20.6881,Hungary,HU,Borsod-Abaúj-Zemplén,,3818,3818
Decs,46.2846,18.7569,Hungary,HU,Tolna,,3802,3802
Nyíracsád,47.6000,21.9833,Hungary,HU,Hajdú-Bihar,,3800,3800
Bábolna,47.6417,17.9786,Hungary,HU,Komárom-Esztergom,,3789,3789
Verpelét,47.8480,20.2260,Hungary,HU,Heves,,3780,3780
Nyírábrány,47.5500,22.0333,Hungary,HU,Hajdú-Bihar,,3777,3777
Dunavecse,46.9136,18.9722,Hungary,HU,Bács-Kiskun,,3769,3769
Szajol,47.1833,20.3000,Hungary,HU,Jász-Nagykun-Szolnok,,3733,3733
Ajak,48.1836,22.0481,Hungary,HU,Szabolcs-Szatmár-Bereg,,3730,3730
Nyáregyháza,47.2616,19.5089,Hungary,HU,Pest,,3727,3727
Pilisborosjenő,47.6060,18.9919,Hungary,HU,Pest,,3725,3725
Kiszombor,46.1833,20.4333,Hungary,HU,Csongrád,,3722,3722
Leányfalu,47.7267,19.0894,Hungary,HU,Pest,,3714,3714
Bag,47.6357,19.4837,Hungary,HU,Pest,,3703,3703
Sződ,47.7167,19.2000,Hungary,HU,Pest,,3667,3667
Napkor,47.9333,21.8833,Hungary,HU,Szabolcs-Szatmár-Bereg,,3664,3664
Gyenesdiás,46.7707,17.2930,Hungary,HU,Zala,,3650,3650
Hort,47.6900,19.7800,Hungary,HU,Heves,,3634,3634
Ballószög,46.8667,19.5833,Hungary,HU,Bács-Kiskun,,3633,3633
Békésszentandrás,46.8667,20.4833,Hungary,HU,Békés,,3608,3608
Taktaharkány,48.0910,21.1280,Hungary,HU,Borsod-Abaúj-Zemplén,,3594,3594
Kápolnásnyék,47.2430,18.6846,Hungary,HU,Fejér,,3590,3590
Arló,48.1728,20.2599,Hungary,HU,Borsod-Abaúj-Zemplén,,3554,3554
Bük,47.3864,16.7494,Hungary,HU,Vas,,3544,3544
Kengyel,47.0833,20.3333,Hungary,HU,Jász-Nagykun-Szolnok,,3538,3538
Kállósemjén,47.8586,21.9306,Hungary,HU,Szabolcs-Szatmár-Bereg,,3537,3537
Felsőpakony,47.3433,19.2393,Hungary,HU,Pest,,3536,3536
Kál,47.7305,20.2628,Hungary,HU,Heves,,3519,3519
Vaja,47.9994,22.1711,Hungary,HU,Szabolcs-Szatmár-Bereg,,3515,3515
Felsőtárkány,47.9730,20.4170,Hungary,HU,Heves,,3506,3506
Gádoros,46.6667,20.6000,Hungary,HU,Békés,,3481,3481
Gávavencsellő,48.1606,21.5950,Hungary,HU,Szabolcs-Szatmár-Bereg,,3481,3481
Deszk,46.2167,20.2500,Hungary,HU,Csongrád,,3461,3461
Érsekvadkert,47.9966,19.1990,Hungary,HU,Nógrád,,3461,3461
Sükösd,46.2833,19.0000,Hungary,HU,Bács-Kiskun,,3455,3455
Medgyesegyháza,46.5000,21.0300,Hungary,HU,Békés,,3451,3451
Tuzsér,48.3358,22.1203,Hungary,HU,Szabolcs-Szatmár-Bereg,,3444,3444
Zagyvarékas,47.2667,20.1333,Hungary,HU,Jász-Nagykun-Szolnok,,3440,3440
Balástya,46.4167,20.0167,Hungary,HU,Csongrád,,3422,3422
Hernádnémeti,48.0795,20.9724,Hungary,HU,Borsod-Abaúj-Zemplén,,3421,3421
Orgovány,46.7500,19.4667,Hungary,HU,Bács-Kiskun,,3416,3416
Farmos,47.3667,19.8500,Hungary,HU,Pest,,3415,3415
Tápióbicske,47.3625,19.6872,Hungary,HU,Pest,,3409,3409
Hegyeshalom,47.9129,17.1544,Hungary,HU,Győr-Moson-Sopron,,3387,3387
Herend,47.1325,17.7511,Hungary,HU,Veszprém,,3384,3384
Hosszúhetény,46.1633,18.3514,Hungary,HU,Baranya,,3383,3383
Hodász,47.9194,22.1994,Hungary,HU,Szabolcs-Szatmár-Bereg,,3380,3380
Baracs,46.9105,18.8664,Hungary,HU,Fejér,,3362,3362
Fertőd,47.6167,16.8667,Hungary,HU,Győr-Moson-Sopron,,3360,3360
Tóalmás,47.5167,19.6667,Hungary,HU,Pest,,3344,3344
Nyírpazony,47.9833,21.8000,Hungary,HU,Szabolcs-Szatmár-Bereg,,3338,3338
Csobánka,47.6425,18.9678,Hungary,HU,Pest,,3335,3335
Sóskút,47.4063,18.8285,Hungary,HU,Pest,,3329,3329
Tápiógyörgye,47.3333,19.9500,Hungary,HU,Pest,,3326,3326
Vép,47.2275,16.7193,Hungary,HU,Vas,,3322,3322
Vaskút,46.1133,18.9867,Hungary,HU,Bács-Kiskun,,3313,3313
Kétegyháza,46.5333,21.1833,Hungary,HU,Békés,,3303,3303
Bordány,46.3167,19.9167,Hungary,HU,Csongrád,,3290,3290
Nagybajom,46.3992,17.5079,Hungary,HU,Somogy,,3288,3288
Zsombó,46.3333,19.9833,Hungary,HU,Csongrád,,3281,3281
Győrszemere,47.5517,17.5633,Hungary,HU,Győr-Moson-Sopron,,3279,3279
Besenyszög,47.3000,20.2667,Hungary,HU,Jász-Nagykun-Szolnok,,3279,3279
Akasztó,46.6897,19.2011,Hungary,HU,Bács-Kiskun,,3259,3259
Ráckeresztúr,47.2738,18.8348,Hungary,HU,Fejér,,3251,3251
Csepreg,47.4014,16.7081,Hungary,HU,Vas,,3241,3241
Harta,46.6945,19.0274,Hungary,HU,Bács-Kiskun,,3239,3239
Lébénymiklós,47.7360,17.3904,Hungary,HU,Győr-Moson-Sopron,,3232,3232
